ROLE,PROJECT_CATEGORY,ACTIVITY,MON,TUE,WED,THUR,FRI,SAT,SUN,PROJECT_START_DATE_DAY,PROJECT_START_DATE_MONTH,PROJECT_START_DATE_YEAR,PROJECT_END_DATE_DAY,PROJECT_END_DATE_MONTH,PROJECT_END_DATE_YEAR,ATTENDANCE_REGULARIZATION,EMAIL_DOMAIN
2,0,1,5,8,11,11,7,11,2,2023,06,21,2023,07,26,1,21
2,0,1,5,8,11,11,7,11,2,2023,06,29,2023,07,27,1,21
2,0,1,5,8,11,11,7,11,2,2023,06,21,2023,07,26,1,21
2,0,1,5,8,11,11,7,11,2,2023,06,21,2023,07,26,1,21
2,0,1,12,7,8,7,8,11,3,2023,11,22,2023,12,13,1,21
0,0,2,2,6,2,11,1,1,3,2024,04,15,2024,05,27,0,55
0,0,2,2,6,2,11,1,1,3,2024,04,15,2024,05,27,0,55
1,0,1,2,3,11,9,8,2,11,2023,08,14,2023,09,11,0,156
1,0,1,2,3,11,9,8,2,11,2023,08,14,2023,09,11,0,156
1,0,1,2,3,11,9,8,2,11,2023,08,14,2023,09,11,0,156
1,0,1,2,3,11,9,8,2,11,2023,08,14,2023,09,11,0,156
1,0,1,2,2,3,10,5,12,7,2023,04,22,2023,05,27,0,27
1,1,1,2,2,3,10,5,12,7,2023,11,01,2023,11,15,0,27
1,0,1,2,2,3,10,5,12,7,2023,04,22,2023,05,27,0,27
1,1,1,2,2,3,10,5,12,7,2023,11,01,2023,11,15,0,27
1,0,1,2,2,3,10,5,12,7,2023,04,22,2023,05,27,0,27
1,1,1,2,2,3,10,5,12,7,2023,11,01,2023,11,15,0,27
1,0,1,2,2,3,10,5,12,7,2023,04,22,2023,05,27,0,27
1,1,1,2,2,3,10,5,12,7,2023,11,01,2023,11,15,0,27
1,0,1,2,2,3,10,5,12,7,2023,04,22,2023,05,27,0,27
1,0,1,2,2,3,10,5,12,7,2023,04,22,2023,05,27,0,27
1,1,1,2,2,3,10,5,12,7,2023,11,01,2023,11,15,0,27
1,0,1,2,2,3,10,5,12,7,2023,04,22,2023,05,27,0,27
1,1,1,2,2,3,10,5,12,7,2023,11,01,2023,11,15,0,27
1,1,1,2,2,3,10,5,12,7,2023,11,01,2023,11,15,0,27
1,1,1,2,2,3,10,5,12,7,2023,11,01,2023,11,15,0,27
1,0,1,2,2,3,10,5,12,7,2023,04,22,2023,05,27,0,27
1,0,1,2,2,3,10,5,12,7,2023,04,22,2023,05,27,0,27
1,0,1,2,2,3,10,5,12,7,2023,04,22,2023,05,27,0,27
1,1,1,2,2,3,10,5,12,7,2023,11,01,2023,11,15,0,27
1,1,1,2,2,3,10,5,12,7,2023,11,01,2023,11,15,0,27
1,1,1,2,2,3,10,5,12,7,2023,11,01,2023,11,15,0,27
1,1,1,2,2,3,10,5,12,7,2023,11,01,2023,11,15,0,27
1,0,1,2,2,3,10,5,12,7,2023,04,22,2023,05,27,0,27
1,0,1,2,2,3,10,5,12,7,2023,04,22,2023,05,27,0,27
1,1,0,10,2,8,8,5,4,2,2023,11,01,2023,11,15,0,27
1,0,0,10,2,8,8,5,4,2,2023,04,22,2023,05,27,0,27
1,1,0,10,2,8,8,5,4,2,2023,11,01,2023,11,15,0,27
1,0,0,10,2,8,8,5,4,2,2023,04,22,2023,05,27,0,27
1,0,0,10,2,8,8,5,4,2,2023,04,22,2023,05,27,0,27
1,0,0,10,2,8,8,5,4,2,2023,04,22,2023,05,27,0,27
1,1,0,10,2,8,8,5,4,2,2023,11,01,2023,11,15,0,27
1,1,0,10,2,8,8,5,4,2,2023,11,01,2023,11,15,0,27
1,1,0,10,2,8,8,5,4,2,2023,11,01,2023,11,15,0,27
1,0,0,10,2,8,8,5,4,2,2023,04,22,2023,05,27,0,27
1,1,0,10,2,8,8,5,4,2,2023,11,01,2023,11,15,0,27
1,0,0,10,2,8,8,5,4,2,2023,04,22,2023,05,27,0,27
1,1,0,10,2,8,8,5,4,2,2023,11,01,2023,11,15,0,27
1,0,0,10,2,8,8,5,4,2,2023,04,22,2023,05,27,0,27
1,1,0,10,2,8,8,5,4,2,2023,11,01,2023,11,15,0,27
1,0,0,10,2,8,8,5,4,2,2023,04,22,2023,05,27,0,27
1,0,0,10,2,8,8,5,4,2,2023,04,22,2023,05,27,0,27
1,1,0,10,2,8,8,5,4,2,2023,11,01,2023,11,15,0,27
1,0,0,10,2,8,8,5,4,2,2023,04,22,2023,05,27,0,27
1,0,0,10,2,8,8,5,4,2,2023,04,22,2023,05,27,0,27
1,1,0,10,2,8,8,5,4,2,2023,11,01,2023,11,15,0,27
1,1,0,10,2,8,8,5,4,2,2023,11,01,2023,11,15,0,27
1,1,0,10,2,8,8,5,4,2,2023,11,01,2023,11,15,0,27
1,0,0,10,2,8,8,5,4,2,2023,04,22,2023,05,27,0,27
1,0,0,3,7,6,11,2,9,2,2024,01,15,2024,02,05,0,27
1,0,0,3,7,6,11,2,9,2,2024,01,15,2024,02,05,0,27
1,0,0,3,7,6,11,2,9,2,2024,01,15,2024,02,05,0,27
1,1,0,3,7,6,11,2,9,2,2023,09,11,2023,09,25,0,27
1,1,0,3,7,6,11,2,9,2,2023,09,11,2023,09,25,0,27
1,0,0,3,7,6,11,2,9,2,2024,01,15,2024,02,05,0,27
1,1,0,3,7,6,11,2,9,2,2023,09,11,2023,09,25,0,27
1,1,0,3,7,6,11,2,9,2,2023,09,11,2023,09,25,0,27
1,1,0,3,7,6,11,2,9,2,2023,09,11,2023,09,25,0,27
1,0,0,3,7,6,11,2,9,2,2024,01,15,2024,02,05,0,27
1,1,0,3,7,6,11,2,9,2,2023,09,11,2023,09,25,0,27
1,0,0,3,7,6,11,2,9,2,2024,01,15,2024,02,05,0,27
1,0,0,3,7,6,11,2,9,2,2024,01,15,2024,02,05,0,27
1,1,0,3,7,6,11,2,9,2,2023,09,11,2023,09,25,0,27
1,1,0,3,7,6,11,2,9,2,2023,09,11,2023,09,25,0,27
1,0,0,3,7,6,11,2,9,2,2024,01,15,2024,02,05,0,27
1,0,0,3,7,6,11,2,9,2,2024,01,15,2024,02,05,0,27
1,1,0,3,7,6,11,2,9,2,2023,09,11,2023,09,25,0,27
1,1,0,3,7,6,11,2,9,2,2023,09,11,2023,09,25,0,27
1,1,0,3,7,6,11,2,9,2,2023,09,11,2023,09,25,0,27
1,0,0,3,7,6,11,2,9,2,2024,01,15,2024,02,05,0,27
1,0,0,3,7,6,11,2,9,2,2024,01,15,2024,02,05,0,27
1,0,0,3,7,6,11,2,9,2,2024,01,15,2024,02,05,0,27
1,1,0,3,7,6,11,2,9,2,2023,09,11,2023,09,25,0,27
1,0,0,3,7,3,2,12,10,3,2024,01,15,2024,02,05,0,27
1,1,0,3,7,3,2,12,10,3,2023,09,11,2023,09,25,0,27
1,0,0,3,7,3,2,12,10,3,2024,01,15,2024,02,05,0,27
1,0,0,3,7,3,2,12,10,3,2024,01,15,2024,02,05,0,27
1,0,0,3,7,3,2,12,10,3,2024,01,15,2024,02,05,0,27
1,1,0,3,7,3,2,12,10,3,2023,09,11,2023,09,25,0,27
1,1,0,3,7,3,2,12,10,3,2023,09,11,2023,09,25,0,27
1,1,0,3,7,3,2,12,10,3,2023,09,11,2023,09,25,0,27
1,1,0,3,7,3,2,12,10,3,2023,09,11,2023,09,25,0,27
1,1,0,3,7,3,2,12,10,3,2023,09,11,2023,09,25,0,27
1,0,0,3,7,3,2,12,10,3,2024,01,15,2024,02,05,0,27
1,0,0,3,7,3,2,12,10,3,2024,01,15,2024,02,05,0,27
1,1,0,3,7,3,2,12,10,3,2023,09,11,2023,09,25,0,27
1,0,0,3,7,3,2,12,10,3,2024,01,15,2024,02,05,0,27
1,1,0,3,7,3,2,12,10,3,2023,09,11,2023,09,25,0,27
1,0,0,3,7,3,2,12,10,3,2024,01,15,2024,02,05,0,27
1,1,0,3,7,3,2,12,10,3,2023,09,11,2023,09,25,0,27
1,1,0,3,7,3,2,12,10,3,2023,09,11,2023,09,25,0,27
1,0,0,3,7,3,2,12,10,3,2024,01,15,2024,02,05,0,27
1,0,0,3,7,3,2,12,10,3,2024,01,15,2024,02,05,0,27
1,1,0,3,7,3,2,12,10,3,2023,09,11,2023,09,25,0,27
1,1,0,3,7,3,2,12,10,3,2023,09,11,2023,09,25,0,27
1,0,0,3,7,3,2,12,10,3,2024,01,15,2024,02,05,0,27
1,0,0,3,7,3,2,12,10,3,2024,01,15,2024,02,05,0,27
1,1,1,3,3,9,6,7,10,5,2023,09,11,2023,09,25,0,27
1,0,1,3,3,9,6,7,10,5,2024,01,15,2024,02,05,0,27
1,0,1,3,3,9,6,7,10,5,2024,01,15,2024,02,05,0,27
1,1,1,3,3,9,6,7,10,5,2023,09,11,2023,09,25,0,27
1,1,1,3,3,9,6,7,10,5,2023,09,11,2023,09,25,0,27
1,0,1,3,3,9,6,7,10,5,2024,01,15,2024,02,05,0,27
1,1,1,3,3,9,6,7,10,5,2023,09,11,2023,09,25,0,27
1,0,1,3,3,9,6,7,10,5,2024,01,15,2024,02,05,0,27
1,0,1,3,3,9,6,7,10,5,2024,01,15,2024,02,05,0,27
1,1,1,3,3,9,6,7,10,5,2023,09,11,2023,09,25,0,27
1,1,1,3,3,9,6,7,10,5,2023,09,11,2023,09,25,0,27
1,0,1,3,3,9,6,7,10,5,2024,01,15,2024,02,05,0,27
1,0,1,3,3,9,6,7,10,5,2024,01,15,2024,02,05,0,27
1,0,1,3,3,9,6,7,10,5,2024,01,15,2024,02,05,0,27
1,1,1,3,3,9,6,7,10,5,2023,09,11,2023,09,25,0,27
1,1,1,3,3,9,6,7,10,5,2023,09,11,2023,09,25,0,27
1,1,1,3,3,9,6,7,10,5,2023,09,11,2023,09,25,0,27
1,0,1,3,3,9,6,7,10,5,2024,01,15,2024,02,05,0,27
1,0,1,3,3,9,6,7,10,5,2024,01,15,2024,02,05,0,27
1,0,1,3,3,9,6,7,10,5,2024,01,15,2024,02,05,0,27
1,1,1,3,3,9,6,7,10,5,2023,09,11,2023,09,25,0,27
1,0,1,3,3,9,6,7,10,5,2024,01,15,2024,02,05,0,27
1,1,1,3,3,9,6,7,10,5,2023,09,11,2023,09,25,0,27
1,1,1,3,3,9,6,7,10,5,2023,09,11,2023,09,25,0,27
1,1,1,7,7,12,10,2,8,8,2023,09,11,2023,09,25,1,27
1,0,1,7,7,12,10,2,8,8,2024,01,15,2024,02,05,1,27
1,1,1,7,7,12,10,2,8,8,2023,09,11,2023,09,25,1,27
1,0,1,7,7,12,10,2,8,8,2024,01,15,2024,02,05,1,27
1,1,1,7,7,12,10,2,8,8,2023,09,11,2023,09,25,1,27
1,0,1,7,7,12,10,2,8,8,2024,01,15,2024,02,05,1,27
1,1,1,7,7,12,10,2,8,8,2023,09,11,2023,09,25,1,27
1,0,1,7,7,12,10,2,8,8,2024,01,15,2024,02,05,1,27
1,1,1,7,7,12,10,2,8,8,2023,09,11,2023,09,25,1,27
1,0,1,7,7,12,10,2,8,8,2024,01,15,2024,02,05,1,27
1,1,1,7,7,12,10,2,8,8,2023,09,11,2023,09,25,1,27
1,0,1,7,7,12,10,2,8,8,2024,01,15,2024,02,05,1,27
1,1,1,7,7,12,10,2,8,8,2023,09,11,2023,09,25,1,27
1,0,1,7,7,12,10,2,8,8,2024,01,15,2024,02,05,1,27
1,0,1,7,7,12,10,2,8,8,2024,01,15,2024,02,05,1,27
1,1,1,7,7,12,10,2,8,8,2023,09,11,2023,09,25,1,27
1,0,1,7,7,12,10,2,8,8,2024,01,15,2024,02,05,1,27
1,1,1,7,7,12,10,2,8,8,2023,09,11,2023,09,25,1,27
1,1,1,7,7,12,10,2,8,8,2023,09,11,2023,09,25,1,27
1,0,1,7,7,12,10,2,8,8,2024,01,15,2024,02,05,1,27
1,1,1,7,7,12,10,2,8,8,2023,09,11,2023,09,25,1,27
1,0,1,7,7,12,10,2,8,8,2024,01,15,2024,02,05,1,27
1,0,1,7,7,12,10,2,8,8,2024,01,15,2024,02,05,1,27
1,1,1,7,7,12,10,2,8,8,2023,09,11,2023,09,25,1,27
1,1,2,5,5,5,7,8,10,4,2023,09,11,2023,09,25,0,27
1,0,2,5,5,5,7,8,10,4,2024,01,15,2024,02,05,0,27
1,0,2,5,5,5,7,8,10,4,2024,01,15,2024,02,05,0,27
1,0,2,5,5,5,7,8,10,4,2024,01,15,2024,02,05,0,27
1,0,2,5,5,5,7,8,10,4,2024,01,15,2024,02,05,0,27
1,1,2,5,5,5,7,8,10,4,2023,09,11,2023,09,25,0,27
1,1,2,5,5,5,7,8,10,4,2023,09,11,2023,09,25,0,27
1,1,2,5,5,5,7,8,10,4,2023,09,11,2023,09,25,0,27
1,1,2,5,5,5,7,8,10,4,2023,09,11,2023,09,25,0,27
1,0,2,5,5,5,7,8,10,4,2024,01,15,2024,02,05,0,27
1,0,2,5,5,5,7,8,10,4,2024,01,15,2024,02,05,0,27
1,0,2,5,5,5,7,8,10,4,2024,01,15,2024,02,05,0,27
1,0,2,5,5,5,7,8,10,4,2024,01,15,2024,02,05,0,27
1,1,2,5,5,5,7,8,10,4,2023,09,11,2023,09,25,0,27
1,1,2,5,5,5,7,8,10,4,2023,09,11,2023,09,25,0,27
1,1,2,5,5,5,7,8,10,4,2023,09,11,2023,09,25,0,27
1,1,2,5,5,5,7,8,10,4,2023,09,11,2023,09,25,0,27
1,1,2,5,5,5,7,8,10,4,2023,09,11,2023,09,25,0,27
1,0,2,5,5,5,7,8,10,4,2024,01,15,2024,02,05,0,27
1,0,2,5,5,5,7,8,10,4,2024,01,15,2024,02,05,0,27
1,0,2,5,5,5,7,8,10,4,2024,01,15,2024,02,05,0,27
1,1,2,5,5,5,7,8,10,4,2023,09,11,2023,09,25,0,27
1,1,2,5,5,5,7,8,10,4,2023,09,11,2023,09,25,0,27
1,0,2,5,5,5,7,8,10,4,2024,01,15,2024,02,05,0,27
1,1,1,2,6,9,4,12,10,2,2023,09,11,2023,09,25,0,27
1,0,1,2,6,9,4,12,10,2,2024,01,15,2024,02,05,0,27
1,0,1,2,6,9,4,12,10,2,2024,01,15,2024,02,05,0,27
1,0,1,2,6,9,4,12,10,2,2024,01,15,2024,02,05,0,27
1,1,1,2,6,9,4,12,10,2,2023,09,11,2023,09,25,0,27
1,0,1,2,6,9,4,12,10,2,2024,01,15,2024,02,05,0,27
1,1,1,2,6,9,4,12,10,2,2023,09,11,2023,09,25,0,27
1,1,1,2,6,9,4,12,10,2,2023,09,11,2023,09,25,0,27
1,1,1,2,6,9,4,12,10,2,2023,09,11,2023,09,25,0,27
1,0,1,2,6,9,4,12,10,2,2024,01,15,2024,02,05,0,27
1,0,1,2,6,9,4,12,10,2,2024,01,15,2024,02,05,0,27
1,1,1,2,6,9,4,12,10,2,2023,09,11,2023,09,25,0,27
1,1,1,2,6,9,4,12,10,2,2023,09,11,2023,09,25,0,27
1,0,1,2,6,9,4,12,10,2,2024,01,15,2024,02,05,0,27
1,0,1,2,6,9,4,12,10,2,2024,01,15,2024,02,05,0,27
1,1,1,2,6,9,4,12,10,2,2023,09,11,2023,09,25,0,27
1,0,1,2,6,9,4,12,10,2,2024,01,15,2024,02,05,0,27
1,0,1,2,6,9,4,12,10,2,2024,01,15,2024,02,05,0,27
1,1,1,2,6,9,4,12,10,2,2023,09,11,2023,09,25,0,27
1,1,1,2,6,9,4,12,10,2,2023,09,11,2023,09,25,0,27
1,1,1,2,6,9,4,12,10,2,2023,09,11,2023,09,25,0,27
1,0,1,2,6,9,4,12,10,2,2024,01,15,2024,02,05,0,27
1,0,1,2,6,9,4,12,10,2,2024,01,15,2024,02,05,0,27
1,1,1,2,6,9,4,12,10,2,2023,09,11,2023,09,25,0,27
1,0,2,1,2,12,2,10,3,2,2023,09,05,2023,10,10,0,27
1,0,2,1,2,12,2,10,3,2,2023,09,05,2023,10,10,0,27
1,0,2,1,2,12,2,10,3,2,2023,08,10,2023,09,14,0,27
1,0,2,1,2,12,2,10,3,2,2023,08,10,2023,09,14,0,27
1,0,2,1,2,12,2,10,3,2,2023,08,10,2023,09,14,0,27
1,0,2,1,2,12,2,10,3,2,2023,08,10,2023,09,14,0,27
1,0,2,1,2,12,2,10,3,2,2023,09,05,2023,10,10,0,27
1,0,2,1,2,12,2,10,3,2,2023,09,05,2023,10,10,0,27
1,0,2,1,2,12,2,10,3,2,2023,08,10,2023,09,14,0,27
1,0,2,1,2,12,2,10,3,2,2023,08,10,2023,09,14,0,27
1,0,2,1,2,12,2,10,3,2,2023,09,05,2023,10,10,0,27
1,0,2,1,2,12,2,10,3,2,2023,09,05,2023,10,10,0,27
1,0,2,1,2,12,2,10,3,2,2023,09,05,2023,10,10,0,27
1,0,2,1,2,12,2,10,3,2,2023,08,10,2023,09,14,0,27
1,0,2,1,2,12,2,10,3,2,2023,08,10,2023,09,14,0,27
1,0,2,1,2,12,2,10,3,2,2023,09,05,2023,10,10,0,27
1,0,2,1,2,12,2,10,3,2,2023,09,05,2023,10,10,0,27
1,0,2,1,2,12,2,10,3,2,2023,08,10,2023,09,14,0,27
1,0,2,1,2,12,2,10,3,2,2023,08,10,2023,09,14,0,27
1,0,2,1,2,12,2,10,3,2,2023,09,05,2023,10,10,0,27
1,0,2,1,2,12,2,10,3,2,2023,08,10,2023,09,14,0,27
1,0,2,1,2,12,2,10,3,2,2023,09,05,2023,10,10,0,27
1,0,2,1,2,12,2,10,3,2,2023,09,05,2023,10,10,0,27
1,0,2,1,2,12,2,10,3,2,2023,08,10,2023,09,14,0,27
1,0,1,2,2,9,4,7,3,2,2024,01,21,2024,02,18,0,27
1,0,1,2,2,9,4,7,3,2,2024,01,21,2024,02,18,0,27
1,0,1,2,2,9,4,7,3,2,2023,12,07,2024,01,04,0,27
1,0,1,2,2,9,4,7,3,2,2023,12,07,2024,01,04,0,27
1,0,1,2,2,9,4,7,3,2,2023,12,07,2024,01,04,0,27
1,0,1,2,2,9,4,7,3,2,2023,12,07,2024,01,04,0,27
1,0,1,2,2,9,4,7,3,2,2024,01,21,2024,02,18,0,27
1,0,1,2,2,9,4,7,3,2,2024,01,21,2024,02,18,0,27
1,0,1,2,2,9,4,7,3,2,2023,12,07,2024,01,04,0,27
1,0,1,2,2,9,4,7,3,2,2023,12,07,2024,01,04,0,27
1,0,1,2,2,9,4,7,3,2,2023,12,07,2024,01,04,0,27
1,0,1,2,2,9,4,7,3,2,2024,01,21,2024,02,18,0,27
1,0,1,2,2,9,4,7,3,2,2024,01,21,2024,02,18,0,27
1,0,1,2,2,9,4,7,3,2,2024,01,21,2024,02,18,0,27
1,0,1,2,2,9,4,7,3,2,2024,01,21,2024,02,18,0,27
1,0,1,2,2,9,4,7,3,2,2023,12,07,2024,01,04,0,27
1,0,1,2,2,9,4,7,3,2,2023,12,07,2024,01,04,0,27
1,0,1,2,2,9,4,7,3,2,2023,12,07,2024,01,04,0,27
1,0,1,2,2,9,4,7,3,2,2024,01,21,2024,02,18,0,27
1,0,1,2,2,9,4,7,3,2,2024,01,21,2024,02,18,0,27
1,0,1,2,2,9,4,7,3,2,2023,12,07,2024,01,04,0,27
1,0,1,2,2,9,4,7,3,2,2023,12,07,2024,01,04,0,27
1,0,1,2,2,9,4,7,3,2,2024,01,21,2024,02,18,0,27
1,0,1,2,2,9,4,7,3,2,2024,01,21,2024,02,18,0,27
2,0,1,7,3,3,11,7,8,6,2023,09,30,2023,11,04,0,110
2,0,1,7,3,3,11,7,8,6,2023,09,30,2023,11,04,0,110
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,06,11,2023,06,25,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,22,2023,05,06,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,04,21,2023,05,05,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
0,1,0,9,7,2,4,1,8,2,2023,12,16,2023,12,30,0,84
